NUM,W1,W2,W3,W4,W5,L1,L2,L3,L4,L5,S21M,S21P,S21M.1,S21P.1,S21M.2,S21P.2,S21M.3,S21P.3,S21M.4,S21P.4,S21M.5,S21P.5,S21M.6,S21P.6,S21M.7,S21P.7,S21M.8,S21P.8,S21M.9,S21P.9,S21M.10,S21P.10,S21M.11,S21P.11,S21M.12,S21P.12,S21M.13,S21P.13,S21M.14,S21P.14,S21M.15,S21P.15,W6,L6
9457,6813.68920353847,291.554733100276,6805.4375367207,290.821369845242,6809.13269550585,3.67655495031415,8.5332051688801,11.3285021588948,13.1739065639893,3.43658618718123,0.98,-0.191,0.566,-0.818,-0.187,-0.965,-0.821,-0.481,-0.769,0.341,-0.11,0.571,0.172,0.285,0.167,0.099,0.123,0.023,0.088,-0.007,0.066,-0.02,0.053,-0.026,0.046,-0.032,0.042,-0.04,0.043,-0.053,0.047,-0.073,0.0,0.0
9458,6814.56693275668,296.481356794057,6812.91483077956,296.188887158856,6801.25115637049,4.31359010792549,7.5814227753506,13.9583828575133,7.35425319445745,4.71127655019245,0.981,-0.185,0.595,-0.784,-0.084,-0.968,-0.731,-0.631,-0.926,0.135,-0.34,0.704,0.214,0.438,0.239,0.129,0.162,0.014,0.106,-0.022,0.073,-0.033,0.055,-0.037,0.045,-0.041,0.04,-0.048,0.042,-0.065,0.048,-0.1,0.0,0.0
9459,6804.36537549655,297.117560250538,6810.99414519777,307.657009145672,6805.38272729981,2.70619978422388,10.7972596527113,9.41166467423424,10.9760319320448,4.12915348604085,0.982,-0.181,0.612,-0.784,-0.078,-0.988,-0.754,-0.641,-0.927,0.193,-0.243,0.656,0.167,0.358,0.181,0.13,0.134,0.037,0.095,0.0003238,0.069,-0.015,0.054,-0.021,0.044,-0.026,0.038,-0.03,0.035,-0.035,0.034,-0.041,0.0,0.0
9460,6811.7843001442,309.558547723872,6813.40777337171,301.533385913688,6811.38932160736,3.22297688805121,10.524799397949,11.0435015233995,10.1311524277219,2.80596167135491,0.982,-0.179,0.617,-0.781,-0.073,-0.99,-0.749,-0.631,-0.872,0.177,-0.277,0.578,0.106,0.37,0.163,0.163,0.136,0.062,0.104,0.016,0.08,-0.006,0.065,-0.017,0.055,-0.024,0.05,-0.031,0.049,-0.039,0.05,-0.049,0.0,0.0
9461,6801.61010612277,296.209783833178,6804.45439561387,305.350359755535,6816.77610882444,4.71004608527217,8.71370886331955,6.83384462355843,9.07968789666854,2.4909320250707,0.987,-0.153,0.715,-0.693,0.174,-0.974,-0.434,-0.879,-0.884,-0.425,-0.935,0.309,-0.256,0.789,0.245,0.435,0.241,0.14,0.166,0.029,0.111,-0.009,0.076,-0.022,0.055,-0.026,0.041,-0.027,0.032,-0.027,0.028,-0.028,0.0,0.0
9462,6806.96597691661,297.381612441043,6806.88337160863,300.702115115012,6811.54472029742,3.39686138836159,11.9494747378342,9.60651874057979,13.2137139709185,3.94275406698238,0.978,-0.198,0.54,-0.833,-0.235,-0.96,-0.891,-0.426,-0.722,0.509,0.045,0.537,0.196,0.201,0.15,0.056,0.103,0.005,0.073,-0.014,0.054,-0.022,0.044,-0.027,0.038,-0.031,0.035,-0.038,0.035,-0.05,0.037,-0.067,0.0,0.0
9463,6818.26171152877,304.792229407315,6809.56558887003,310.745339037594,6816.56866073482,2.18738520198459,6.73422262575516,13.0209457037346,10.5564220207496,1.51719767527161,0.985,-0.164,0.673,-0.731,0.057,-0.973,-0.561,-0.724,-0.781,-0.138,-0.534,0.31,-0.191,0.402,0.013,0.316,0.096,0.211,0.121,0.132,0.123,0.079,0.12,0.043,0.119,0.018,0.124,-0.004,0.141,-0.029,0.168,-0.061,0.0,0.0
9464,6801.67791519074,301.365107482629,6814.66408065502,295.823980452977,6805.55527739661,3.52490424975666,9.55459526460147,11.2528549384537,14.3019152072929,4.85217812839656,0.977,-0.206,0.502,-0.858,-0.324,-0.933,-0.917,-0.277,-0.564,0.565,0.101,0.461,0.193,0.157,0.139,0.035,0.093,-0.006,0.065,-0.02,0.049,-0.026,0.04,-0.031,0.036,-0.037,0.035,-0.048,0.038,-0.072,0.041,-0.116,0.0,0.0
9465,6807.21388298709,306.174540767921,6804.5682740419,294.050049004927,6818.81090046542,2.61582519003905,7.07683178726422,8.1134534639353,13.68362899784,1.63868737607659,0.986,-0.158,0.695,-0.707,0.128,-0.966,-0.479,-0.813,-0.836,-0.291,-0.698,0.306,-0.242,0.513,0.054,0.38,0.143,0.217,0.147,0.112,0.13,0.052,0.112,0.018,0.098,-0.003,0.088,-0.018,0.083,-0.033,0.083,-0.045,0.0,0.0
9466,6817.94235625103,310.251945716481,6817.98610561411,309.340147074577,6801.16444347072,4.46786220595454,12.1352988763537,14.5511205131473,8.87816812679532,3.88546530934707,0.976,-0.209,0.489,-0.862,-0.341,-0.918,-0.902,-0.245,-0.536,0.541,0.085,0.456,0.191,0.167,0.145,0.04,0.1,-0.005,0.073,-0.021,0.057,-0.03,0.049,-0.037,0.048,-0.049,0.056,-0.078,0.079,-0.205,-0.781,-0.023,0.0,0.0
9467,6811.45861852414,291.913082887953,6802.99405257523,306.695838965461,6811.4451094092,1.40711390097838,12.367272157459,12.591490980632,11.4300476604086,3.61917272377788,0.979,-0.196,0.546,-0.83,-0.239,-0.956,-0.852,-0.366,-0.59,0.386,-0.08,0.419,0.09,0.238,0.114,0.12,0.104,0.058,0.091,0.025,0.081,0.005,0.077,-0.01,0.078,-0.024,0.087,-0.044,0.11,-0.084,0.144,-0.164,0.0,0.0
9468,6809.14219009627,296.083158805582,6806.01875984717,300.301985246948,6810.60888706282,2.57735091438552,14.6529765283254,14.4671120341609,14.3897429089779,4.23022278544364,0.97,-0.235,0.365,-0.924,-0.592,-0.784,-0.809,0.217,-0.103,0.473,0.121,0.222,0.123,0.084,0.097,0.025,0.078,-0.001,0.067,-0.016,0.064,-0.03,0.069,-0.049,0.087,-0.095,0.117,-0.296,-0.641,0.131,-0.228,0.227,0.0,0.0
9469,6811.59057475324,294.957565415801,6816.54497194628,296.878314067388,6812.43323291503,3.35952313118954,10.8885863459184,14.6987888680321,14.2496412519625,1.17772258720482,0.976,-0.209,0.482,-0.867,-0.374,-0.89,-0.824,-0.15,-0.408,0.396,-0.032,0.338,0.083,0.196,0.103,0.106,0.1,0.056,0.095,0.026,0.095,0.005,0.103,-0.016,0.127,-0.049,0.185,-0.144,-0.065,-0.704,-0.459,0.003,0.0,0.0
9470,6809.34918980404,305.532164202179,6817.67811112495,308.475219745549,6804.23673871306,4.43371415778826,10.6992083842179,14.1853684901265,11.8318091492039,3.9254993826508,0.975,-0.213,0.471,-0.874,-0.383,-0.907,-0.928,-0.174,-0.444,0.595,0.131,0.398,0.181,0.13,0.129,0.028,0.089,-0.008,0.064,-0.021,0.051,-0.028,0.044,-0.035,0.043,-0.046,0.05,-0.071,0.069,-0.169,-0.565,-0.628,0.0,0.0
9471,6807.02184730986,305.313645691891,6813.43541082164,291.606063428282,6804.04745556193,4.1735935566157,7.00678258003895,13.7041504097975,9.43887497435976,4.78546308287615,0.98,-0.189,0.577,-0.801,-0.137,-0.967,-0.783,-0.56,-0.869,0.248,-0.211,0.675,0.223,0.358,0.214,0.099,0.143,0.007,0.094,-0.022,0.066,-0.031,0.05,-0.035,0.041,-0.039,0.037,-0.046,0.039,-0.063,0.045,-0.095,0.0,0.0
9472,6815.59467850696,298.846702764279,6807.28037323319,294.489015341368,6802.7084183798,1.59271178892021,9.08029616890551,12.6370078681781,12.4963198685554,4.21706762596333,0.98,-0.191,0.569,-0.816,-0.19,-0.972,-0.836,-0.447,-0.67,0.349,-0.12,0.457,0.091,0.266,0.122,0.132,0.11,0.061,0.094,0.024,0.081,0.004,0.074,-0.01,0.072,-0.023,0.077,-0.038,0.093,-0.066,0.119,-0.116,0.0,0.0
9473,6811.22488644269,296.871759689534,6815.05897791998,300.690691219145,6810.12408131912,4.65555127994768,8.82443294881435,9.74397419708816,9.83526015914927,3.89361162911289,0.983,-0.177,0.625,-0.774,-0.046,-0.991,-0.713,-0.685,-0.978,0.073,-0.394,0.757,0.238,0.447,0.236,0.116,0.149,0.01,0.093,-0.02,0.061,-0.027,0.042,-0.028,0.031,-0.028,0.025,-0.028,0.021,-0.029,0.019,-0.032,0.0,0.0
9474,6808.48243176337,293.273031952442,6805.96353180491,302.544531117455,6807.48347140866,4.40136517542265,7.60203460657084,13.6832967743528,14.9534536162315,4.16708760109411,0.975,-0.213,0.468,-0.873,-0.38,-0.885,-0.865,-0.191,-0.504,0.514,0.083,0.449,0.195,0.162,0.147,0.035,0.101,-0.009,0.072,-0.025,0.057,-0.033,0.049,-0.042,0.048,-0.056,0.054,-0.09,0.054,-0.228,-0.663,-0.277,0.0,0.0
9475,6805.64813667289,306.076702430752,6801.53299223861,303.60447310815,6807.08003834401,1.90078438317439,5.46426815427991,8.67422752454426,9.24609480582348,2.42698027259819,0.99,-0.136,0.775,-0.626,0.33,-0.936,-0.227,-0.955,-0.706,-0.637,-0.874,-0.082,-0.626,0.397,-0.215,0.519,0.049,0.396,0.142,0.242,0.153,0.133,0.137,0.067,0.116,0.028,0.098,0.006,0.085,-0.008,0.077,-0.016,0.0,0.0
9476,6801.06464039516,294.64897318719,6803.39374104131,292.346228308171,6818.4099516828,1.54374869451195,8.35006397729666,15.0423502025551,14.1112288188917,3.61071718955175,0.977,-0.203,0.514,-0.85,-0.314,-0.92,-0.821,-0.24,-0.484,0.359,-0.082,0.365,0.069,0.229,0.104,0.129,0.106,0.07,0.102,0.035,0.101,0.011,0.108,-0.01,0.132,-0.039,0.2,-0.121,0.039,-0.83,-0.439,0.025,0.0,0.0
9477,6809.68166635644,310.135713554633,6809.07103679954,300.64179963647,6805.2219990313,1.64924741068655,6.57229478679013,6.79192203199203,7.67758126979378,4.23354622738342,0.99,-0.132,0.787,-0.611,0.366,-0.924,-0.164,-0.977,-0.663,-0.737,-0.965,-0.212,-0.811,0.443,-0.222,0.685,0.145,0.45,0.208,0.218,0.177,0.092,0.136,0.032,0.103,0.003,0.08,-0.011,0.063,-0.019,0.054,-0.022,0.0,0.0
9478,6814.50759030867,291.211658014575,6809.14469830739,303.360835646286,6816.21769518734,2.18051901226871,13.6993726492904,14.9375323485899,13.1833197575384,1.62544645867565,0.975,-0.214,0.464,-0.88,-0.431,-0.874,-0.797,-0.048,-0.329,0.371,-0.029,0.295,0.066,0.182,0.091,0.108,0.095,0.063,0.097,0.035,0.104,0.013,0.121,-0.011,0.164,-0.055,0.272,-0.225,-0.654,-0.613,-0.412,0.067,0.0,0.0
9479,6803.10317197134,308.554460432485,6808.27255320652,304.424430954878,6813.10746538147,3.77825006820104,14.7668498578321,8.81938345124658,11.683646854114,4.70324355085271,0.977,-0.205,0.507,-0.85,-0.291,-0.932,-0.905,-0.36,-0.696,0.597,0.156,0.528,0.225,0.143,0.144,0.02,0.091,-0.015,0.061,-0.025,0.045,-0.028,0.035,-0.031,0.03,-0.035,0.028,-0.044,0.027,-0.061,0.026,-0.088,0.0,0.0
9480,6804.74345614522,294.985192331377,6815.13112403358,303.207036169357,6805.84966661681,2.45261179116933,9.84796011100451,10.8741860267358,13.3573700303944,1.8338449020495,0.981,-0.182,0.605,-0.787,-0.101,-0.981,-0.763,-0.565,-0.759,0.209,-0.248,0.465,0.037,0.326,0.112,0.182,0.116,0.095,0.105,0.047,0.093,0.018,0.085,-0.0004288,0.081,-0.015,0.082,-0.03,0.089,-0.051,0.101,-0.078,0.0,0.0
9481,6807.73753672522,310.767624363862,6815.93757395797,294.670763809226,6805.40988854381,3.21426256135129,9.13574754364156,8.70684006151078,14.6343804382288,2.64786810150228,0.982,-0.181,0.61,-0.78,-0.074,-0.974,-0.718,-0.63,-0.879,0.131,-0.319,0.594,0.109,0.396,0.174,0.173,0.145,0.063,0.111,0.015,0.087,-0.008,0.07,-0.021,0.061,-0.029,0.056,-0.039,0.055,-0.053,0.057,-0.071,0.0,0.0
9482,6807.45834023839,310.752450624664,6815.12689976736,306.449456750346,6815.03164399516,4.26135831806834,9.07309105814308,9.43440621464117,14.3305706223418,1.95113289540665,0.981,-0.184,0.593,-0.794,-0.114,-0.965,-0.743,-0.585,-0.867,0.193,-0.243,0.616,0.148,0.355,0.175,0.14,0.136,0.046,0.102,0.006,0.079,-0.013,0.064,-0.023,0.055,-0.031,0.051,-0.04,0.05,-0.053,0.05,-0.071,0.0,0.0
9483,6813.33137119673,302.831496041951,6810.14790531936,307.674857507174,6818.63095737413,1.88189779193759,6.46860071759119,8.5267832459135,8.91698384791384,2.57849964856179,0.989,-0.138,0.766,-0.637,0.307,-0.946,-0.264,-0.954,-0.756,-0.608,-0.903,0.002,-0.566,0.488,-0.115,0.527,0.107,0.35,0.158,0.193,0.148,0.097,0.125,0.043,0.102,0.014,0.085,-0.003,0.072,-0.013,0.065,-0.019,0.0,0.0
9484,6807.37272127264,290.95412113639,6808.10939486718,308.959954529335,6801.24303381679,2.06600379143705,9.50599383771591,6.80780289060572,12.4117961072261,3.99412270462628,0.984,-0.165,0.67,-0.731,0.074,-0.979,-0.562,-0.801,-0.961,-0.19,-0.657,0.573,0.014,0.572,0.196,0.266,0.174,0.101,0.13,0.03,0.097,-0.0002166,0.074,-0.014,0.059,-0.022,0.05,-0.027,0.044,-0.032,0.042,-0.037,0.0,0.0
9485,6816.66520861262,308.736155275101,6802.59876347835,294.285975775872,6816.08179342347,4.7179861713795,10.7051477009208,8.97956924438861,14.9652751909504,1.70991112090254,0.979,-0.193,0.556,-0.816,-0.18,-0.949,-0.809,-0.504,-0.806,0.367,-0.07,0.575,0.169,0.263,0.155,0.097,0.117,0.03,0.089,0.0003019,0.071,-0.014,0.06,-0.024,0.054,-0.033,0.051,-0.045,0.051,-0.065,0.051,-0.093,0.0,0.0
9486,6818.55744326454,296.672667720665,6817.14034244117,303.598461201849,6803.39580179267,2.1020857743492,5.99890460091789,12.5615724365624,9.44461318766509,2.18680672181278,0.986,-0.157,0.698,-0.706,0.127,-0.97,-0.487,-0.801,-0.806,-0.266,-0.648,0.264,-0.27,0.449,-0.003,0.373,0.109,0.244,0.137,0.143,0.134,0.078,0.123,0.038,0.114,0.011,0.109,-0.008,0.112,-0.027,0.121,-0.045,0.0,0.0
9487,6804.67319494043,291.031171646518,6816.53556018001,309.234558409543,6803.95873328066,3.98902854305457,14.5517785211866,6.25510796032915,8.29877765985307,4.13168044451882,0.982,-0.177,0.623,-0.769,-0.041,-0.967,-0.645,-0.667,-0.898,-0.051,-0.588,0.635,0.166,0.598,0.281,0.178,0.186,0.023,0.117,-0.021,0.077,-0.032,0.055,-0.036,0.042,-0.037,0.034,-0.04,0.03,-0.046,0.028,-0.054,0.0,0.0
9488,6802.597257532,300.270464143764,6805.14101773249,297.053043335929,6802.21063732162,3.81679439790471,6.19342562238275,6.22537086462132,6.0589129382448,2.44253205805759,0.991,-0.123,0.815,-0.574,0.445,-0.89,-0.037,-0.992,-0.52,-0.843,-0.878,-0.457,-0.983,0.108,-0.656,0.676,-0.009,0.748,0.285,0.394,0.265,0.144,0.192,0.036,0.134,-0.007,0.095,-0.023,0.069,-0.028,0.055,-0.029,0.0,0.0
9489,6817.88509083566,293.312667832539,6802.52952550265,301.04356366603,6815.79271560989,1.88548187634495,7.84521202449248,14.0651279909941,7.27731055595936,1.13279649187811,0.986,-0.157,0.698,-0.706,0.122,-0.965,-0.487,-0.776,-0.756,-0.242,-0.584,0.211,-0.283,0.36,-0.072,0.329,0.039,0.253,0.09,0.184,0.113,0.131,0.126,0.093,0.139,0.064,0.161,0.039,0.207,0.007,0.288,-0.048,0.0,0.0
9490,6814.85104615282,301.43082771405,6804.49513488349,304.493560243965,6814.82714420584,2.62964895531294,5.05138861734197,14.6974382338297,6.69645808903481,2.27363273323667,0.986,-0.155,0.703,-0.687,0.172,-0.938,-0.389,-0.827,-0.753,-0.405,-0.755,0.122,-0.438,0.459,-0.084,0.481,0.115,0.343,0.179,0.204,0.184,0.108,0.172,0.048,0.163,0.008,0.163,-0.025,0.185,-0.067,0.232,-0.138,0.0,0.0
9491,6802.37481535232,303.026318933066,6815.72510465826,309.06012316043,6804.01996049515,2.60971406289239,10.0796131803383,7.37974446326783,7.60180034034567,1.39934121268637,0.989,-0.14,0.759,-0.643,0.293,-0.948,-0.284,-0.95,-0.786,-0.585,-0.901,0.068,-0.492,0.514,-0.072,0.484,0.102,0.309,0.139,0.176,0.132,0.095,0.114,0.048,0.097,0.02,0.084,0.004,0.074,-0.008,0.068,-0.014,0.0,0.0
9492,6816.88907608999,306.361025677337,6813.82990019323,305.906096681937,6802.41543129889,2.5731885403878,8.84068430332927,8.34438325387435,12.9132494610327,1.62280872258056,0.985,-0.162,0.681,-0.721,0.095,-0.978,-0.545,-0.803,-0.901,-0.188,-0.609,0.437,-0.112,0.493,0.1,0.307,0.14,0.164,0.13,0.082,0.111,0.037,0.095,0.011,0.083,-0.006,0.076,-0.018,0.072,-0.029,0.071,-0.039,0.0,0.0
9493,6814.35455206831,308.447355273701,6810.80922724913,310.936815701055,6817.77588289917,2.27334719448719,6.45995592536921,15.8626137897463,8.94605039673719,4.08890765889193,0.981,-0.182,0.6,-0.779,-0.079,-0.956,-0.693,-0.601,-0.809,0.091,-0.372,0.499,0.021,0.421,0.153,0.235,0.163,0.11,0.143,0.042,0.125,0.004,0.115,-0.021,0.117,-0.046,0.143,-0.094,0.218,-0.381,-0.464,0.012,0.0,0.0
9494,6816.06909317358,294.927079303896,6805.90808182152,290.389935723176,6806.59749054744,3.01877277690228,10.8371547534781,11.4073106554007,7.16544404508599,3.92277079925165,0.983,-0.175,0.632,-0.767,-0.032,-0.983,-0.679,-0.678,-0.9,0.031,-0.438,0.592,0.088,0.469,0.198,0.2,0.162,0.065,0.117,0.01,0.085,-0.013,0.065,-0.023,0.053,-0.028,0.045,-0.033,0.042,-0.04,0.042,-0.047,0.0,0.0
9495,6816.42488333452,300.396699935988,6809.41941064935,294.036322806506,6807.67115788875,2.60837795403952,13.1973109041307,6.77793717961139,6.34166365668435,2.35533321896715,0.987,-0.15,0.724,-0.679,0.201,-0.959,-0.389,-0.873,-0.804,-0.44,-0.826,0.165,-0.415,0.555,0.013,0.494,0.172,0.281,0.18,0.132,0.151,0.052,0.121,0.012,0.099,-0.01,0.083,-0.023,0.073,-0.033,0.068,-0.04,0.0,0.0
9496,6818.74692400727,303.723146191248,6818.23527372922,307.066778628188,6811.01100959105,1.0854556242263,9.4052171886153,14.902595184877,11.2544791367251,2.07084372531108,0.981,-0.185,0.59,-0.801,-0.155,-0.961,-0.741,-0.453,-0.619,0.18,-0.251,0.348,-0.037,0.287,0.053,0.202,0.087,0.137,0.101,0.093,0.11,0.063,0.124,0.04,0.15,0.016,0.213,-0.026,0.4,-0.255,-0.456,-0.729,0.0,0.0
9497,6816.95947184931,310.39148663036,6809.89648029653,303.367878137722,6803.57073009752,1.55723516547511,10.3333183632573,13.086105362302,13.7883181145896,4.95315956696053,0.977,-0.206,0.5,-0.86,-0.339,-0.93,-0.907,-0.21,-0.447,0.494,0.027,0.372,0.122,0.178,0.115,0.078,0.096,0.03,0.081,0.006,0.071,-0.009,0.068,-0.022,0.072,-0.037,0.086,-0.064,0.122,-0.143,0.139,-0.416,0.0,0.0
9498,6816.81743417729,295.996163251788,6806.6557060041,306.327477193438,6809.65656174819,1.90333302198777,6.85406089811464,10.5816063547761,10.0023919991701,3.4518086422871,0.986,-0.159,0.694,-0.714,0.116,-0.985,-0.531,-0.823,-0.897,-0.222,-0.648,0.407,-0.147,0.515,0.099,0.333,0.15,0.173,0.137,0.081,0.114,0.032,0.094,0.006,0.079,-0.009,0.069,-0.019,0.063,-0.027,0.061,-0.034,0.0,0.0
9499,6802.73071245734,305.503122566204,6814.0681479758,296.082372166596,6801.7732129228,1.2120696217642,9.41410214308665,14.5102728737558,7.59500859572871,3.85056438393743,0.983,-0.177,0.622,-0.77,-0.049,-0.963,-0.662,-0.626,-0.797,0.04,-0.396,0.45,-0.027,0.397,0.106,0.24,0.13,0.132,0.123,0.069,0.113,0.033,0.107,0.009,0.108,-0.011,0.122,-0.034,0.167,-0.088,0.253,-0.262,0.0,0.0
9500,6802.30821789684,306.259556014816,6815.9990000313,295.995832979935,6807.72344993829,4.39936852853881,6.26795300013398,15.9175113559995,7.90031320603418,2.89399851581613,0.981,-0.182,0.601,-0.773,-0.059,-0.948,-0.66,-0.637,-0.859,0.025,-0.455,0.556,0.054,0.495,0.206,0.239,0.189,0.086,0.149,0.016,0.119,-0.016,0.101,-0.036,0.097,-0.055,0.11,-0.093,0.167,-0.282,-0.559,0.044,0.0,0.0
9501,6801.21235716862,290.520546715205,6816.50091131063,300.475385032043,6801.75838911177,1.80917905629397,8.94315734815873,12.1206260231654,7.36714137919109,1.86382991539119,0.986,-0.156,0.704,-0.704,0.136,-0.976,-0.494,-0.812,-0.817,-0.251,-0.624,0.277,-0.248,0.425,-0.009,0.344,0.089,0.23,0.117,0.142,0.118,0.085,0.112,0.048,0.106,0.023,0.103,0.004,0.106,-0.013,0.114,-0.027,0.0,0.0
9502,6811.95046600531,303.11113690244,6818.39770793968,309.631485337699,6802.79809987129,4.68732234766752,14.8873779961649,10.0272015484552,11.0478590409603,4.07953993401556,0.976,-0.21,0.487,-0.865,-0.345,-0.921,-0.935,-0.26,-0.554,0.641,0.174,0.448,0.205,0.119,0.132,0.014,0.084,-0.016,0.057,-0.025,0.042,-0.028,0.034,-0.031,0.03,-0.037,0.028,-0.047,0.029,-0.07,0.027,-0.112,0.0,0.0
9503,6804.32324390051,290.323490775581,6816.84131638582,306.810567301258,6814.04336067707,4.9134490676614,7.40829546552124,7.68000120855008,10.3340958689305,3.08473863190374,0.986,-0.161,0.686,-0.721,0.101,-0.983,-0.524,-0.819,-0.92,-0.287,-0.838,0.466,-0.055,0.771,0.298,0.317,0.225,0.072,0.142,-0.003,0.091,-0.024,0.061,-0.029,0.043,-0.029,0.033,-0.029,0.026,-0.029,0.022,-0.029,0.0,0.0
9504,6812.35115344541,292.980772810298,6808.05973142599,296.486192689282,6804.34790691875,2.49767226954003,10.7440117518642,11.8253879130543,7.54138968514828,4.11200017805244,0.983,-0.176,0.626,-0.771,-0.044,-0.979,-0.686,-0.661,-0.886,0.055,-0.404,0.581,0.084,0.443,0.183,0.196,0.154,0.07,0.116,0.015,0.087,-0.008,0.069,-0.02,0.057,-0.027,0.051,-0.034,0.049,-0.042,0.051,-0.053,0.0,0.0
9505,6809.63326720168,304.078815673822,6802.00591854818,302.238213674222,6818.60934863111,4.33369751703564,8.16633344070638,14.6947725207195,12.5757429267572,2.90274390012953,0.977,-0.203,0.511,-0.848,-0.292,-0.919,-0.843,-0.32,-0.611,0.427,-0.023,0.487,0.166,0.23,0.154,0.081,0.117,0.018,0.09,-0.009,0.074,-0.024,0.066,-0.035,0.067,-0.051,0.079,-0.086,0.115,-0.243,-0.734,-0.114,0.0,0.0
9506,6808.65603798986,297.654235809585,6817.18574297346,294.848114930288,6815.56984699514,1.99280894117847,11.3900483492791,13.4685981945924,13.1509646810611,3.52944617994279,0.977,-0.206,0.502,-0.859,-0.34,-0.927,-0.882,-0.203,-0.449,0.453,-0.002,0.371,0.111,0.192,0.115,0.089,0.1,0.038,0.086,0.01,0.077,-0.007,0.075,-0.021,0.08,-0.038,0.098,-0.07,0.144,-0.171,0.092,-0.586,0.0,0.0
9507,6817.82852321709,307.665170790257,6807.24333555895,298.381539068944,6806.38722907373,1.36655376646793,9.85519018833578,7.99196734174028,12.9596871709497,4.37812281978236,0.983,-0.174,0.638,-0.759,-0.006,-0.985,-0.676,-0.72,-0.946,0.056,-0.37,0.597,0.073,0.405,0.15,0.193,0.134,0.085,0.107,0.034,0.087,0.008,0.072,-0.007,0.063,-0.016,0.058,-0.024,0.056,-0.033,0.058,-0.043,0.0,0.0
9508,6806.48973116327,291.102342928115,6815.66681091499,292.994611810626,6815.48175684886,3.95308002681244,11.2027292096726,7.35739608119824,12.2278777769541,2.04882948244227,0.983,-0.175,0.634,-0.759,-0.008,-0.978,-0.659,-0.724,-0.977,0.013,-0.414,0.666,0.122,0.439,0.185,0.18,0.147,0.064,0.109,0.016,0.082,-0.006,0.064,-0.017,0.053,-0.023,0.046,-0.028,0.042,-0.034,0.041,-0.041,0.0,0.0
9509,6802.87455911342,296.224925873914,6818.46293156015,296.915615506093,6808.17294694775,3.23825558472291,13.301717808883,12.2318536318441,13.8056554696892,2.9834325446864,0.975,-0.213,0.47,-0.875,-0.396,-0.908,-0.924,-0.115,-0.362,0.536,0.079,0.344,0.139,0.145,0.116,0.053,0.091,0.013,0.073,-0.007,0.062,-0.019,0.058,-0.029,0.059,-0.044,0.068,-0.07,0.087,-0.141,0.085,-0.325,0.0,0.0
9510,6807.46121413381,297.361651446742,6817.43705997473,295.005405968611,6811.14203776443,1.94662604632871,11.2481623178738,8.00613431741387,14.9672327863579,2.89922517006885,0.981,-0.183,0.601,-0.781,-0.078,-0.975,-0.757,-0.625,-0.859,0.223,-0.23,0.55,0.089,0.339,0.141,0.166,0.127,0.076,0.106,0.03,0.09,0.005,0.079,-0.011,0.073,-0.023,0.073,-0.037,0.078,-0.059,0.087,-0.089,0.0,0.0
9511,6801.62057854962,293.399313503888,6809.11169528327,307.414734840563,6806.7247342725,1.51899507573624,10.37250308867,15.2293508888271,8.90304045160083,3.19586789880031,0.981,-0.188,0.577,-0.807,-0.164,-0.953,-0.753,-0.47,-0.678,0.215,-0.234,0.427,0.027,0.316,0.107,0.187,0.12,0.104,0.115,0.054,0.11,0.024,0.11,0.001,0.122,-0.022,0.162,-0.066,0.287,-0.304,-0.602,-0.258,0.0,0.0
9512,6802.57047845209,293.393222706517,6808.69304798806,294.015034636342,6818.5831255631,1.23555734851347,12.2582322688314,10.9467496456364,6.83327378484634,3.08556972775096,0.985,-0.165,0.668,-0.735,0.05,-0.972,-0.565,-0.729,-0.815,-0.141,-0.557,0.367,-0.144,0.45,0.069,0.309,0.127,0.177,0.128,0.095,0.115,0.047,0.103,0.018,0.094,-0.001,0.089,-0.016,0.09,-0.031,0.094,-0.046,0.0,0.0
9513,6803.37720956938,290.065653028315,6816.16593136706,301.679441262994,6807.94626573924,4.76795257093846,14.8387373722964,14.5111859167178,11.3956499847255,1.88191726528031,0.973,-0.223,0.423,-0.9,-0.494,-0.851,-0.863,0.055,-0.229,0.486,0.083,0.278,0.12,0.122,0.104,0.049,0.086,0.014,0.075,-0.005,0.071,-0.019,0.074,-0.035,0.091,-0.066,0.138,-0.17,-0.669,-0.646,-0.304,0.175,0.0,0.0
9514,6811.43254428805,309.403310557913,6809.99848751309,292.611836881176,6817.41624092332,2.08186498942167,13.7861245296497,12.6697754955284,7.71150545598731,4.93332881180097,0.979,-0.196,0.542,-0.829,-0.224,-0.932,-0.794,-0.428,-0.725,0.33,-0.108,0.547,0.162,0.279,0.163,0.103,0.125,0.029,0.095,-0.003,0.075,-0.019,0.064,-0.029,0.059,-0.04,0.06,-0.056,0.067,-0.092,0.074,-0.16,0.0,0.0
9515,6808.78297677631,310.288865669505,6806.62260589638,291.066693809684,6802.01661838963,1.77383982545391,12.8402954104381,11.4348651869341,7.13249595274741,3.32704952851076,0.983,-0.174,0.634,-0.765,-0.031,-0.973,-0.654,-0.653,-0.823,0.009,-0.438,0.469,-0.021,0.432,0.13,0.248,0.145,0.121,0.127,0.053,0.107,0.016,0.091,-0.005,0.082,-0.019,0.078,-0.032,0.079,-0.049,0.085,-0.069,0.0,0.0
