NUM,W1,W2,W3,W4,L1,L2,L3,L4,S21M,S21P,S21M.1,S21P.1,S21M.2,S21P.2,S21M.3,S21P.3,S21M.4,S21P.4,S21M.5,S21P.5,S21M.6,S21P.6,S21M.7,S21P.7,S21M.8,S21P.8,S21M.9,S21P.9,S21M.10,S21P.10,S21M.11,S21P.11,S21M.12,S21P.12,S21M.13,S21P.13,S21M.14,S21P.14,S21M.15,S21P.15,W5,W6,L5,L6
1911,6802.31773263473,308.243342253843,6810.38840530201,298.615240841092,6.86996947620198,7.38515321164607,12.6989774596118,6.43699153766197,0.985,-0.16,0.684,-0.71,0.12,-0.956,-0.485,-0.821,-0.906,-0.253,-0.608,0.437,-0.106,0.44,0.055,0.266,0.086,0.158,0.086,0.1,0.081,0.067,0.077,0.047,0.077,0.035,0.082,0.025,0.095,0.017,0.113,0.009,0.0,0.0,0.0,0.0
1912,6812.9621765142,299.379819368597,6806.91484268835,309.492436521074,2.3836302354537,13.0138017839876,7.01044554477236,2.04845539092904,0.992,-0.117,0.828,-0.551,0.472,-0.863,-0.002,-0.95,-0.437,-0.76,-0.651,-0.39,-0.619,-0.048,-0.469,0.155,-0.314,0.237,-0.193,0.255,-0.108,0.245,-0.05,0.227,-0.008,0.209,0.024,0.195,0.051,0.187,0.073,0.184,0.0,0.0,0.0,0.0
1913,6805.50314993077,295.290553776619,6808.55766095669,303.646494407949,3.89271272300538,8.74309241899126,13.8003976367659,4.21751985243454,0.988,-0.148,0.73,-0.669,0.216,-0.948,-0.376,-0.859,-0.752,-0.386,-0.655,0.134,-0.343,0.329,-0.125,0.31,-0.016,0.245,0.035,0.189,0.06,0.149,0.076,0.123,0.092,0.106,0.113,0.097,0.154,0.092,0.215,0.085,0.0,0.0,0.0,0.0
1914,6816.92220694078,303.634757169537,6812.31258489548,300.195562265187,4.33648827781386,14.5864843940324,10.6723079351497,2.22439332344378,0.987,-0.151,0.719,-0.688,0.16,-0.966,-0.457,-0.782,-0.694,-0.252,-0.522,0.129,-0.295,0.246,-0.143,0.245,-0.056,0.215,-0.005,0.185,0.027,0.162,0.052,0.147,0.077,0.14,0.109,0.14,0.165,0.148,0.246,0.156,0.0,0.0,0.0,0.0
1915,6807.77776240156,300.830091606406,6801.60215317899,309.341348654438,5.4777173777432,11.4651126252557,10.0057015543463,2.7219366176293,0.989,-0.143,0.751,-0.654,0.26,-0.958,-0.359,-0.906,-0.774,-0.408,-0.653,0.132,-0.338,0.309,-0.133,0.288,-0.031,0.228,0.018,0.176,0.042,0.138,0.055,0.112,0.065,0.094,0.074,0.082,0.087,0.074,0.1,0.071,0.0,0.0,0.0,0.0
1916,6811.0282050282,303.888331101497,6805.73537747101,306.12912874707,5.71738070092695,8.46092954681312,12.1907968403257,6.0771465716354,0.986,-0.156,0.704,-0.698,0.152,-0.967,-0.473,-0.847,-0.884,-0.269,-0.613,0.367,-0.162,0.417,0.018,0.278,0.066,0.175,0.076,0.115,0.075,0.08,0.074,0.058,0.075,0.044,0.079,0.035,0.089,0.028,0.104,0.022,0.0,0.0,0.0,0.0
1917,6801.20936338407,306.958671003064,6809.87980411789,299.34842279188,6.5122994514095,11.5927238563744,9.13082058070611,4.38033243933203,0.987,-0.151,0.724,-0.684,0.192,-0.975,-0.451,-0.879,-0.869,-0.298,-0.621,0.309,-0.209,0.39,-0.02,0.282,0.044,0.188,0.062,0.128,0.067,0.091,0.067,0.068,0.068,0.052,0.071,0.042,0.077,0.035,0.084,0.03,0.0,0.0,0.0,0.0
1918,6815.90916264247,303.58523074725,6803.18643272798,305.789110076367,2.95511833003567,12.8325351059011,12.3378641370098,3.21100004399418,0.988,-0.149,0.725,-0.68,0.18,-0.959,-0.423,-0.8,-0.691,-0.3,-0.555,0.103,-0.325,0.249,-0.159,0.258,-0.061,0.228,-0.004,0.194,0.03,0.167,0.055,0.149,0.079,0.138,0.108,0.135,0.155,0.138,0.218,0.141,0.0,0.0,0.0,0.0
1919,6807.66748276296,293.676098330016,6806.18350376966,304.152813793335,4.40556188457239,6.71698440784887,6.7256440588923,5.96133535608803,0.992,-0.116,0.834,-0.545,0.496,-0.857,0.051,-0.979,-0.409,-0.887,-0.809,-0.56,-0.943,0.029,-0.568,0.496,-0.148,0.486,0.029,0.332,0.08,0.215,0.088,0.142,0.084,0.096,0.077,0.068,0.071,0.049,0.067,0.039,0.0,0.0,0.0,0.0
1920,6814.84115713399,307.860044475573,6809.22532217886,306.177240361698,5.89498573442191,7.84535581125128,11.4996179246374,6.63522930464203,0.987,-0.152,0.715,-0.687,0.182,-0.959,-0.418,-0.87,-0.873,-0.37,-0.713,0.338,-0.198,0.464,0.022,0.305,0.075,0.186,0.082,0.117,0.079,0.078,0.074,0.055,0.072,0.04,0.073,0.03,0.078,0.022,0.086,0.017,0.0,0.0,0.0,0.0
1921,6815.69342014089,302.361296523942,6812.07013329172,304.736132059843,5.83445735719686,7.54534738807,13.5873492228653,4.24767043681133,0.987,-0.151,0.719,-0.673,0.211,-0.942,-0.373,-0.878,-0.819,-0.41,-0.714,0.224,-0.294,0.413,-0.055,0.328,0.035,0.229,0.066,0.161,0.078,0.119,0.084,0.092,0.092,0.075,0.105,0.063,0.13,0.054,0.168,0.044,0.0,0.0,0.0,0.0
1922,6816.47887395738,296.670696682023,6818.07994875682,309.149406194853,4.623945172038,10.6295514100346,12.3858768550406,2.67819666445216,0.988,-0.146,0.737,-0.665,0.227,-0.955,-0.384,-0.866,-0.748,-0.364,-0.618,0.128,-0.331,0.292,-0.139,0.28,-0.038,0.23,0.013,0.184,0.041,0.15,0.059,0.126,0.074,0.11,0.092,0.101,0.117,0.095,0.148,0.093,0.0,0.0,0.0,0.0
1923,6810.96566231053,294.879276359444,6814.7057310489,309.502048723053,5.60582581621323,13.3429188754255,5.58432235828944,6.98401874557498,0.987,-0.148,0.73,-0.669,0.224,-0.945,-0.346,-0.888,-0.812,-0.484,-0.825,0.214,-0.308,0.504,-0.005,0.362,0.076,0.221,0.089,0.137,0.086,0.09,0.081,0.062,0.078,0.045,0.078,0.033,0.081,0.025,0.088,0.019,0.0,0.0,0.0,0.0
1924,6811.64498418994,295.774142996897,6809.15867157369,310.721211891545,3.51225815934462,14.5258724252141,10.4603308038264,6.74094296354613,0.985,-0.165,0.671,-0.734,0.049,-0.988,-0.624,-0.715,-0.777,-0.016,-0.399,0.333,-0.12,0.31,-0.003,0.225,0.042,0.159,0.059,0.117,0.068,0.09,0.075,0.074,0.086,0.063,0.105,0.056,0.14,0.05,0.194,0.039,0.0,0.0,0.0,0.0
1925,6813.29461588877,305.556517984754,6804.19048693753,304.854506945888,4.94059465920716,12.5000357606774,5.11249349461212,4.86303122229996,0.99,-0.13,0.791,-0.601,0.378,-0.905,-0.133,-0.953,-0.606,-0.718,-0.857,-0.215,-0.668,0.299,-0.282,0.441,-0.05,0.353,0.042,0.248,0.073,0.172,0.081,0.123,0.083,0.092,0.083,0.071,0.085,0.057,0.088,0.049,0.0,0.0,0.0,0.0
1926,6805.05782498928,308.286899843464,6812.60037213414,309.521827799207,4.41756349043423,11.5987590027609,9.29505872749509,4.34745294011791,0.989,-0.141,0.757,-0.648,0.276,-0.955,-0.33,-0.926,-0.787,-0.467,-0.72,0.13,-0.361,0.357,-0.117,0.32,-0.007,0.239,0.038,0.174,0.056,0.129,0.064,0.099,0.069,0.079,0.073,0.066,0.08,0.057,0.088,0.052,0.0,0.0,0.0,0.0
1927,6807.14602558921,304.479038065747,6808.02969684145,303.136786991904,3.48885950479149,14.710054091632,6.82602611973611,2.43690942270747,0.99,-0.13,0.789,-0.603,0.365,-0.91,-0.17,-0.927,-0.592,-0.617,-0.693,-0.169,-0.538,0.142,-0.334,0.263,-0.179,0.277,-0.08,0.253,-0.019,0.222,0.021,0.196,0.051,0.177,0.077,0.166,0.11,0.163,0.145,0.167,0.0,0.0,0.0,0.0
1928,6809.23184330075,297.636009556538,6803.12081930679,296.364404214316,4.92066605405203,9.97436429730484,11.6085824596138,5.8184897883384,0.987,-0.154,0.71,-0.697,0.156,-0.977,-0.491,-0.845,-0.865,-0.233,-0.572,0.335,-0.176,0.381,-0.005,0.268,0.049,0.178,0.065,0.121,0.068,0.087,0.069,0.065,0.071,0.051,0.076,0.042,0.086,0.036,0.1,0.031,0.0,0.0,0.0,0.0
1929,6812.04877349528,306.887902287208,6815.38213079801,298.855291791593,4.63606705341151,10.0896052804148,10.3910542899424,2.14436080173594,0.99,-0.132,0.785,-0.61,0.358,-0.921,-0.199,-0.951,-0.669,-0.603,-0.733,-0.073,-0.489,0.231,-0.254,0.293,-0.111,0.263,-0.032,0.218,0.01,0.179,0.035,0.149,0.052,0.127,0.065,0.112,0.078,0.101,0.09,0.096,0.0,0.0,0.0,0.0
1930,6809.23242709047,304.489669779595,6817.87662041273,304.865240394251,4.5615747223058,14.295815923762,12.3855314300964,3.6274729249783,0.985,-0.165,0.668,-0.738,0.031,-0.979,-0.608,-0.667,-0.705,-0.04,-0.403,0.266,-0.162,0.282,-0.041,0.229,0.016,0.178,0.045,0.141,0.063,0.117,0.079,0.103,0.1,0.096,0.137,0.094,0.213,0.092,0.346,0.065,0.0,0.0,0.0,0.0
1931,6817.72469065613,307.495483503576,6801.39919756048,309.69538892651,2.93319845146359,9.26143420170367,6.05334029248131,5.00024173774975,0.993,-0.112,0.845,-0.528,0.529,-0.84,0.099,-0.987,-0.376,-0.916,-0.776,-0.575,-0.865,-0.035,-0.583,0.347,-0.261,0.411,-0.074,0.337,0.013,0.252,0.049,0.186,0.063,0.139,0.068,0.107,0.07,0.084,0.07,0.071,0.0,0.0,0.0,0.0
1932,6806.33352984828,305.198861715505,6813.66011968311,310.321523807697,3.20397795503723,7.93244041494289,10.5847923383172,6.84308777454955,0.989,-0.137,0.771,-0.631,0.315,-0.938,-0.254,-0.938,-0.723,-0.57,-0.787,0.011,-0.466,0.349,-0.169,0.361,-0.021,0.276,0.039,0.198,0.061,0.143,0.07,0.107,0.073,0.083,0.076,0.066,0.081,0.055,0.086,0.049,0.0,0.0,0.0,0.0
1933,6812.21707623406,309.427762413698,6811.69338699185,297.59237157134,2.49374562939832,8.41296206601865,9.2548160782657,5.43949825448609,0.991,-0.123,0.813,-0.578,0.431,-0.896,-0.081,-0.982,-0.579,-0.753,-0.808,-0.251,-0.641,0.191,-0.345,0.342,-0.139,0.32,-0.031,0.255,0.022,0.196,0.046,0.152,0.059,0.12,0.065,0.097,0.07,0.081,0.074,0.073,0.0,0.0,0.0,0.0
1934,6814.97180641732,309.978924083178,6815.78200353778,302.328180786764,4.26011679296504,7.84092570191126,5.83358606650667,3.96559799431812,0.993,-0.107,0.859,-0.507,0.567,-0.817,0.167,-0.977,-0.28,-0.95,-0.695,-0.701,-0.919,-0.212,-0.742,0.293,-0.36,0.465,-0.103,0.397,0.013,0.29,0.057,0.206,0.071,0.148,0.074,0.109,0.072,0.082,0.07,0.068,0.0,0.0,0.0,0.0
1935,6817.37981781895,293.715335201996,6804.33259929287,308.915593147827,3.39034449342677,9.2118711184281,8.55765295408703,6.03902427321233,0.99,-0.13,0.791,-0.606,0.374,-0.922,-0.17,-0.978,-0.687,-0.686,-0.861,-0.085,-0.549,0.349,-0.206,0.389,-0.034,0.296,0.034,0.209,0.058,0.148,0.066,0.108,0.067,0.081,0.067,0.063,0.068,0.051,0.069,0.044,0.0,0.0,0.0,0.0
1936,6803.05444915101,300.778961439336,6804.52313758682,307.236264647894,5.13434372044169,8.2515647242282,7.97177114508373,4.37956947781695,0.991,-0.125,0.808,-0.583,0.423,-0.898,-0.08,-0.988,-0.597,-0.792,-0.909,-0.256,-0.699,0.315,-0.28,0.445,-0.05,0.345,0.037,0.237,0.064,0.163,0.071,0.115,0.07,0.083,0.068,0.063,0.066,0.049,0.065,0.041,0.0,0.0,0.0,0.0
1937,6808.93881658271,303.258402070892,6806.30269003082,295.273540797917,6.28951427011517,8.51535596192309,7.86948277810543,6.44001159812013,0.989,-0.14,0.76,-0.642,0.294,-0.939,-0.262,-0.94,-0.772,-0.617,-0.941,0.094,-0.411,0.546,-0.024,0.407,0.077,0.239,0.09,0.143,0.083,0.089,0.074,0.059,0.067,0.04,0.062,0.028,0.059,0.02,0.058,0.015,0.0,0.0,0.0,0.0
1938,6803.59835984278,309.146414879441,6802.22116457693,303.83170851372,5.00055667665649,10.4683086969411,8.9260760078369,2.46243563026565,0.99,-0.13,0.793,-0.603,0.377,-0.92,-0.175,-0.97,-0.672,-0.647,-0.776,-0.089,-0.516,0.255,-0.252,0.318,-0.097,0.276,-0.017,0.219,0.023,0.173,0.043,0.138,0.055,0.113,0.064,0.096,0.072,0.084,0.079,0.077,0.0,0.0,0.0,0.0
1939,6805.53036054464,293.559754654043,6814.42204784541,309.41033392931,6.88263443473797,11.6390817388728,11.8132535324005,4.22146343780477,0.985,-0.165,0.672,-0.732,0.059,-0.99,-0.629,-0.743,-0.819,-0.002,-0.389,0.37,-0.094,0.317,0.015,0.216,0.05,0.147,0.062,0.104,0.066,0.077,0.07,0.06,0.075,0.049,0.086,0.042,0.106,0.035,0.133,0.029,0.0,0.0,0.0,0.0
1940,6806.19883998509,300.844464394724,6817.76619666948,308.230807009007,2.9515917237627,9.76444476177216,6.21622584131363,3.3945784846176,0.993,-0.108,0.854,-0.514,0.553,-0.827,0.134,-0.981,-0.33,-0.918,-0.707,-0.604,-0.811,-0.133,-0.618,0.228,-0.35,0.352,-0.157,0.333,-0.048,0.275,0.01,0.218,0.039,0.172,0.054,0.138,0.063,0.113,0.067,0.099,0.0,0.0,0.0,0.0
1941,6801.69493909143,295.380221680059,6804.04527138867,297.955906362453,6.58820476347968,7.73444668445129,7.66971351670059,5.97508704836196,0.99,-0.135,0.774,-0.624,0.333,-0.924,-0.197,-0.95,-0.696,-0.691,-0.973,-0.067,-0.56,0.53,-0.079,0.468,0.069,0.281,0.093,0.167,0.089,0.103,0.079,0.067,0.071,0.045,0.064,0.032,0.06,0.022,0.058,0.017,0.0,0.0,0.0,0.0
1942,6818.68673661883,300.475557872975,6808.46886953072,308.447148919792,5.09743975452367,6.70929190407584,6.06694166867666,6.19838169850917,0.992,-0.117,0.831,-0.55,0.485,-0.86,0.039,-0.971,-0.408,-0.874,-0.8,-0.566,-0.975,0.018,-0.588,0.547,-0.116,0.518,0.06,0.333,0.099,0.205,0.099,0.13,0.089,0.086,0.08,0.059,0.071,0.041,0.067,0.032,0.0,0.0,0.0,0.0
1943,6808.41563840091,298.254451744154,6808.99626558732,303.429350927849,2.38668276596355,13.3122074331163,10.2940967966557,3.66237075974084,0.989,-0.141,0.753,-0.65,0.258,-0.947,-0.333,-0.867,-0.682,-0.422,-0.622,0.026,-0.395,0.231,-0.207,0.267,-0.09,0.243,-0.023,0.208,0.017,0.177,0.043,0.154,0.064,0.138,0.086,0.129,0.114,0.126,0.145,0.127,0.0,0.0,0.0,0.0
1944,6813.87363027556,298.355514020841,6806.33445661703,298.840489969938,5.46795500569195,7.35259772952152,5.51738177051153,6.43750910436665,0.992,-0.12,0.821,-0.563,0.459,-0.871,0.0002569,-0.965,-0.445,-0.846,-0.828,-0.516,-0.968,0.1,-0.506,0.592,-0.055,0.495,0.084,0.302,0.106,0.182,0.1,0.114,0.088,0.074,0.078,0.05,0.069,0.035,0.065,0.027,0.0,0.0,0.0,0.0
1945,6807.79793671526,303.287416072813,6804.46322973258,307.893652817057,6.31027144939113,6.46830831566537,9.42828829782323,6.90185708699432,0.989,-0.14,0.756,-0.642,0.288,-0.929,-0.247,-0.919,-0.722,-0.627,-0.947,0.01,-0.488,0.553,-0.038,0.447,0.084,0.261,0.1,0.153,0.092,0.095,0.082,0.061,0.074,0.042,0.068,0.029,0.065,0.02,0.065,0.014,0.0,0.0,0.0,0.0
1946,6804.04575706578,295.039645151026,6810.81571302167,306.771799683283,2.55767588258659,13.1786195022024,10.8641167688009,5.15743578989205,0.987,-0.151,0.721,-0.686,0.172,-0.971,-0.461,-0.816,-0.749,-0.259,-0.552,0.18,-0.275,0.293,-0.105,0.264,-0.019,0.212,0.024,0.168,0.047,0.136,0.063,0.115,0.077,0.101,0.095,0.093,0.122,0.09,0.156,0.089,0.0,0.0,0.0,0.0
1947,6818.73687407374,307.540106638427,6818.5634470837,302.370781768776,6.4307815610323,8.47051585352243,5.22819875987549,5.59800609984723,0.991,-0.124,0.81,-0.579,0.425,-0.886,-0.053,-0.96,-0.507,-0.803,-0.863,-0.414,-0.884,0.218,-0.388,0.568,-0.024,0.438,0.084,0.27,0.101,0.165,0.095,0.105,0.086,0.07,0.077,0.048,0.07,0.034,0.066,0.026,0.0,0.0,0.0,0.0
1948,6818.43556740715,301.418079227387,6811.11999246663,293.279906139825,4.02744988878524,8.35033579410706,10.4167600113641,2.61473202141963,0.991,-0.124,0.808,-0.578,0.426,-0.889,-0.076,-0.972,-0.566,-0.747,-0.789,-0.257,-0.631,0.168,-0.356,0.319,-0.16,0.309,-0.051,0.256,0.006,0.205,0.036,0.165,0.053,0.136,0.064,0.114,0.074,0.099,0.082,0.091,0.0,0.0,0.0,0.0
1949,6805.44457632516,310.075878308761,6816.72034795799,294.00112187488,6.25391518120589,12.260365691751,8.41460310344621,4.70292742150253,0.987,-0.151,0.724,-0.684,0.191,-0.974,-0.446,-0.877,-0.865,-0.309,-0.634,0.306,-0.213,0.399,-0.017,0.287,0.047,0.19,0.065,0.128,0.069,0.09,0.069,0.067,0.069,0.052,0.072,0.041,0.078,0.034,0.086,0.029,0.0,0.0,0.0,0.0
1950,6810.76330735556,306.326951764375,6809.47936775314,303.938270676215,2.69614179824265,10.6856149253809,13.5380051701218,4.63353840618767,0.987,-0.151,0.721,-0.684,0.174,-0.961,-0.435,-0.806,-0.718,-0.291,-0.566,0.137,-0.309,0.278,-0.134,0.271,-0.037,0.228,0.015,0.187,0.045,0.157,0.066,0.136,0.088,0.125,0.117,0.121,0.17,0.123,0.252,0.123,0.0,0.0,0.0,0.0
1951,6811.54059121684,306.980421384914,6814.1268999871,309.065864064406,6.77444095953086,13.8521269282213,13.0660268517888,6.26267633554318,0.98,-0.188,0.577,-0.81,-0.178,-0.975,-0.835,-0.423,-0.579,0.327,-0.127,0.356,0.023,0.223,0.059,0.138,0.066,0.091,0.068,0.064,0.071,0.048,0.078,0.038,0.095,0.031,0.131,0.022,0.224,-0.011,0.417,-0.177,0.0,0.0,0.0,0.0
1952,6808.88211279877,293.339637501475,6811.40473041043,297.86810051712,5.84015905784368,11.9548292841149,9.72148022529751,3.20314240646678,0.988,-0.147,0.735,-0.672,0.216,-0.97,-0.422,-0.879,-0.805,-0.325,-0.612,0.208,-0.276,0.333,-0.085,0.28,-0.0001404,0.21,0.036,0.156,0.053,0.119,0.061,0.094,0.068,0.078,0.076,0.067,0.087,0.06,0.1,0.056,0.0,0.0,0.0,0.0
1953,6805.67668377189,304.497610081948,6801.07647288046,308.775870273407,6.83074913517041,10.4049745169701,12.6891421336739,6.87086500945492,0.983,-0.174,0.633,-0.763,-0.024,-0.983,-0.709,-0.673,-0.834,0.157,-0.263,0.454,0.007,0.298,0.067,0.173,0.075,0.106,0.072,0.069,0.069,0.048,0.069,0.035,0.073,0.026,0.084,0.019,0.106,0.009,0.141,-0.005,0.0,0.0,0.0,0.0
1954,6811.21052687837,294.886588255837,6816.90776850708,299.46790239476,4.5660697211819,13.4771036073083,12.54868075656,3.90621450170118,0.985,-0.164,0.673,-0.733,0.045,-0.982,-0.602,-0.69,-0.727,-0.048,-0.412,0.278,-0.158,0.291,-0.034,0.23,0.021,0.174,0.047,0.135,0.063,0.11,0.076,0.094,0.092,0.085,0.12,0.081,0.174,0.079,0.262,0.068,0.0,0.0,0.0,0.0
1955,6803.80030392525,295.625316625908,6806.33742972374,302.883379092603,3.80915955263638,11.9959816260843,9.84428024799351,2.27837582464472,0.99,-0.134,0.777,-0.623,0.325,-0.933,-0.249,-0.92,-0.665,-0.531,-0.676,-0.047,-0.454,0.21,-0.248,0.27,-0.117,0.251,-0.041,0.214,0.003,0.181,0.031,0.155,0.05,0.136,0.066,0.123,0.084,0.116,0.101,0.114,0.0,0.0,0.0,0.0
1956,6809.94530514149,310.583820987549,6804.36779368936,310.953817560603,2.37289174858071,12.4139056613,9.64334911281018,6.29122031762472,0.988,-0.144,0.745,-0.66,0.244,-0.962,-0.378,-0.896,-0.782,-0.386,-0.647,0.152,-0.326,0.321,-0.12,0.292,-0.02,0.228,0.026,0.175,0.049,0.136,0.061,0.11,0.071,0.092,0.081,0.08,0.094,0.072,0.11,0.068,0.0,0.0,0.0,0.0
1957,6807.8505480732,303.387942241749,6804.03842439516,298.048762067382,4.89578251770022,6.13495457393274,8.6987061310449,6.67323769139874,0.991,-0.128,0.797,-0.595,0.392,-0.9,-0.106,-0.955,-0.572,-0.759,-0.894,-0.296,-0.772,0.327,-0.278,0.524,-0.002,0.379,0.079,0.237,0.092,0.15,0.088,0.099,0.081,0.068,0.075,0.048,0.07,0.035,0.068,0.028,0.0,0.0,0.0,0.0
1958,6805.05052792271,298.475196158786,6812.78186294408,298.841938068842,2.82847344656795,8.12350235385065,10.6483920915232,5.90920106091232,0.99,-0.132,0.785,-0.613,0.353,-0.926,-0.201,-0.953,-0.676,-0.623,-0.782,-0.075,-0.52,0.284,-0.235,0.347,-0.07,0.289,0.008,0.22,0.043,0.166,0.059,0.128,0.067,0.102,0.073,0.084,0.079,0.071,0.086,0.065,0.0,0.0,0.0,0.0
1959,6816.82388330388,298.082053459577,6806.64774548322,306.703749742612,3.00399252910625,13.9930971516113,13.3127398825636,3.19357945989634,0.986,-0.159,0.687,-0.717,0.079,-0.96,-0.513,-0.693,-0.659,-0.166,-0.468,0.157,-0.257,0.247,-0.12,0.241,-0.039,0.212,0.009,0.185,0.042,0.165,0.071,0.154,0.105,0.151,0.161,0.157,0.277,0.162,0.476,0.111,0.0,0.0,0.0,0.0
1960,6815.19803242331,299.202430983645,6817.35524905487,309.293596626044,2.22665237110414,13.7875209379846,11.9773904507357,2.68042865616547,0.988,-0.146,0.733,-0.671,0.197,-0.945,-0.377,-0.788,-0.627,-0.344,-0.545,0.017,-0.368,0.184,-0.22,0.231,-0.119,0.229,-0.052,0.214,-0.006,0.199,0.03,0.189,0.065,0.185,0.107,0.19,0.174,0.202,0.264,0.213,0.0,0.0,0.0,0.0
1961,6802.2320148021,306.308133523724,6812.07013419493,310.055811596008,6.14021994220622,6.74160420436042,8.1185957576641,3.85443171690405,0.992,-0.121,0.817,-0.565,0.456,-0.872,-0.007,-0.979,-0.495,-0.854,-0.887,-0.426,-0.844,0.211,-0.396,0.488,-0.088,0.406,0.032,0.279,0.069,0.188,0.078,0.13,0.077,0.093,0.074,0.069,0.071,0.052,0.069,0.043,0.0,0.0,0.0,0.0
1962,6813.81694244414,305.003746134692,6811.21683033985,307.479875415737,6.79316578645803,14.6365675646756,5.03722230515489,3.14817794698134,0.989,-0.14,0.758,-0.642,0.278,-0.935,-0.284,-0.883,-0.67,-0.504,-0.701,-0.025,-0.471,0.268,-0.225,0.332,-0.069,0.29,0.012,0.231,0.052,0.181,0.074,0.145,0.089,0.121,0.106,0.105,0.129,0.095,0.158,0.09,0.0,0.0,0.0,0.0
1963,6818.80910508017,293.547077555942,6801.29797168757,299.80030948014,3.90701316676677,14.6562611983337,11.7750808169997,3.40072408239105,0.986,-0.16,0.685,-0.721,0.074,-0.973,-0.55,-0.705,-0.7,-0.123,-0.454,0.215,-0.215,0.274,-0.078,0.241,-0.008,0.196,0.03,0.16,0.053,0.136,0.073,0.121,0.096,0.114,0.132,0.113,0.205,0.116,0.324,0.104,0.0,0.0,0.0,0.0
1964,6807.42705483836,301.403935202964,6817.13221726393,295.604794028242,2.88501355196612,13.9166521443337,5.54509647537771,3.31177830084612,0.991,-0.122,0.814,-0.566,0.445,-0.87,-0.029,-0.953,-0.48,-0.771,-0.733,-0.37,-0.686,0.045,-0.464,0.275,-0.25,0.329,-0.107,0.302,-0.023,0.256,0.025,0.214,0.055,0.182,0.076,0.158,0.097,0.143,0.115,0.136,0.0,0.0,0.0,0.0
1965,6805.52460741309,302.705885855968,6805.67436154472,304.757328699659,6.75262603383281,14.6350087069047,5.0598627447972,6.13984692619179,0.987,-0.153,0.711,-0.687,0.173,-0.946,-0.395,-0.834,-0.789,-0.397,-0.747,0.222,-0.29,0.472,-0.008,0.353,0.076,0.221,0.093,0.141,0.092,0.094,0.09,0.066,0.09,0.049,0.095,0.037,0.108,0.027,0.128,0.018,0.0,0.0,0.0,0.0
1966,6809.68769503248,306.015147403053,6813.35037963057,301.336568371298,5.50903810571138,8.65288364191983,12.2691337914791,2.8214473650272,0.988,-0.142,0.75,-0.645,0.28,-0.937,-0.301,-0.921,-0.766,-0.495,-0.728,0.099,-0.385,0.34,-0.143,0.321,-0.026,0.25,0.027,0.19,0.052,0.147,0.065,0.118,0.076,0.098,0.087,0.085,0.103,0.076,0.122,0.071,0.0,0.0,0.0,0.0
1967,6805.12607709759,310.527914843082,6805.58907556703,307.50582627049,4.42013331592727,9.04397592507235,6.07291657951087,2.15250344643533,0.994,-0.106,0.861,-0.504,0.572,-0.816,0.166,-0.98,-0.296,-0.937,-0.685,-0.639,-0.806,-0.176,-0.635,0.188,-0.38,0.326,-0.189,0.324,-0.074,0.276,-0.011,0.225,0.024,0.181,0.043,0.147,0.054,0.122,0.06,0.107,0.0,0.0,0.0,0.0
1968,6817.92637060282,293.585244847157,6812.08740604198,296.28876685821,6.10678793254378,13.5621732749204,9.41289663463746,5.25752031289558,0.985,-0.163,0.679,-0.728,0.071,-0.989,-0.605,-0.762,-0.844,-0.044,-0.423,0.387,-0.093,0.337,0.024,0.223,0.058,0.146,0.066,0.1,0.067,0.072,0.069,0.055,0.072,0.044,0.08,0.036,0.096,0.03,0.118,0.025,0.0,0.0,0.0,0.0
1969,6802.95012233851,299.963470074356,6805.11480617988,305.266980305586,2.82705270125918,13.1126267177886,9.93133485810398,5.61539171334379,0.987,-0.148,0.731,-0.675,0.205,-0.968,-0.427,-0.86,-0.782,-0.315,-0.601,0.187,-0.288,0.32,-0.099,0.281,-0.009,0.217,0.032,0.166,0.052,0.13,0.064,0.105,0.074,0.089,0.086,0.079,0.104,0.073,0.125,0.07,0.0,0.0,0.0,0.0
1970,6801.33596143961,301.271520893538,6818.33252098521,298.775440989635,3.29432402305142,8.41131442259046,10.0010071760987,2.50575885078181,0.992,-0.118,0.825,-0.556,0.47,-0.869,-0.006,-0.973,-0.481,-0.799,-0.746,-0.374,-0.678,0.052,-0.444,0.265,-0.239,0.305,-0.108,0.276,-0.032,0.232,0.011,0.192,0.037,0.16,0.053,0.137,0.066,0.119,0.075,0.11,0.0,0.0,0.0,0.0
1971,6806.36606560709,306.035044525223,6815.38405795884,304.714485995399,2.23379991651881,13.0850054738785,7.08036575371637,6.36958866603783,0.989,-0.135,0.774,-0.618,0.341,-0.923,-0.212,-0.956,-0.713,-0.615,-0.797,-0.02,-0.485,0.319,-0.203,0.346,-0.055,0.28,0.013,0.214,0.045,0.164,0.062,0.129,0.072,0.105,0.08,0.088,0.09,0.077,0.101,0.07,0.0,0.0,0.0,0.0
1972,6812.18940720147,303.670307913508,6810.53879477853,304.248839412171,3.9762065361863,6.54401699268875,8.67357853786413,6.69087972788965,0.991,-0.125,0.806,-0.585,0.415,-0.895,-0.081,-0.969,-0.56,-0.777,-0.872,-0.31,-0.755,0.265,-0.329,0.475,-0.054,0.381,0.049,0.257,0.078,0.171,0.082,0.117,0.079,0.083,0.075,0.06,0.072,0.045,0.07,0.037,0.0,0.0,0.0,0.0
