NUM,W1,W2,W3,W4,W5,W6,L1,L2,L3,L4,L5,L6,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P
6984,6807.936,293.970,6803.858,293.901,6802.412,301.657,4.017,6.937,11.985,7.899,5.101,1.355,0.981,-0.183,0.600,-0.786,-0.083,-0.977,-0.731,-0.644,-0.953,0.099,-0.442,0.751,0.273,0.561,0.338,0.117,0.200,-0.042,0.105,-0.070,0.054,-0.066,0.028,-0.057,0.013,-0.049,0.004,-0.044,-0.003,-0.042,-0.007,-0.043
6985,6813.830,305.645,6806.732,299.815,6810.376,305.784,4.458,9.216,9.537,9.594,9.425,2.529,0.975,-0.215,0.466,-0.876,-0.379,-0.913,-0.945,-0.247,-0.716,0.660,0.390,0.756,0.389,-0.039,0.124,-0.114,0.037,-0.079,0.008,-0.052,-0.002,-0.036,-0.007,-0.026,-0.009,-0.021,-0.011,-0.018,-0.013,-0.016,-0.015,-0.016
6986,6812.636,303.014,6808.339,293.674,6817.327,297.113,4.322,8.999,11.421,12.956,7.671,2.976,0.971,-0.231,0.391,-0.914,-0.521,-0.840,-0.974,0.011,-0.322,0.827,0.433,0.335,0.241,-0.059,0.086,-0.087,0.027,-0.064,0.005,-0.045,-0.003,-0.034,-0.008,-0.027,-0.011,-0.024,-0.015,-0.023,-0.022,-0.026,-0.034,-0.032
6987,6817.306,302.485,6814.180,308.142,6810.892,296.687,4.138,8.873,14.785,10.178,5.912,1.887,0.973,-0.220,0.439,-0.885,-0.420,-0.881,-0.938,-0.149,-0.500,0.672,0.249,0.494,0.286,0.078,0.156,-0.049,0.077,-0.066,0.037,-0.060,0.017,-0.053,0.005,-0.049,-0.004,-0.051,-0.016,-0.062,-0.059,-0.115,-0.728,0.342
6988,6806.986,310.610,6813.783,299.914,6816.922,291.303,2.249,5.801,11.901,11.650,4.513,2.395,0.981,-0.187,0.584,-0.804,-0.141,-0.966,-0.755,-0.544,-0.820,0.173,-0.338,0.597,0.140,0.477,0.272,0.188,0.216,0.013,0.137,-0.053,0.080,-0.069,0.045,-0.069,0.024,-0.065,0.010,-0.063,-0.001,-0.065,-0.010,-0.071
6989,6811.394,308.385,6808.217,306.764,6804.594,300.756,4.994,7.103,8.186,11.693,5.127,3.105,0.979,-0.193,0.558,-0.822,-0.186,-0.961,-0.803,-0.527,-0.922,0.242,-0.321,0.882,0.534,0.502,0.367,-0.087,0.122,-0.138,0.032,-0.095,0.002,-0.062,-0.008,-0.042,-0.011,-0.030,-0.013,-0.023,-0.014,-0.018,-0.015,-0.016
6990,6804.415,309.839,6807.996,296.251,6811.315,309.814,3.093,7.382,10.129,12.253,4.355,3.014,0.979,-0.194,0.557,-0.823,-0.196,-0.961,-0.816,-0.496,-0.850,0.294,-0.213,0.733,0.324,0.418,0.311,0.045,0.167,-0.075,0.076,-0.085,0.031,-0.070,0.009,-0.055,-0.002,-0.045,-0.008,-0.038,-0.014,-0.035,-0.018,-0.035
6991,6817.127,292.801,6812.055,291.324,6813.912,304.737,4.813,4.886,11.304,11.703,5.348,2.593,0.979,-0.198,0.537,-0.830,-0.223,-0.937,-0.796,-0.456,-0.817,0.270,-0.262,0.737,0.373,0.475,0.355,0.004,0.159,-0.111,0.059,-0.098,0.017,-0.073,-0.000,-0.054,-0.009,-0.042,-0.013,-0.035,-0.018,-0.032,-0.022,-0.032
6992,6805.746,292.966,6809.089,291.537,6807.469,305.821,1.297,5.569,9.128,10.632,9.107,3.029,0.980,-0.189,0.580,-0.808,-0.147,-0.980,-0.812,-0.565,-0.904,0.292,-0.176,0.723,0.266,0.361,0.243,0.079,0.154,-0.022,0.090,-0.048,0.052,-0.051,0.030,-0.047,0.016,-0.043,0.008,-0.041,0.001,-0.039,-0.003,-0.040
6993,6803.257,290.929,6811.789,293.592,6813.819,305.599,4.536,7.331,13.188,14.592,5.865,4.383,0.969,-0.237,0.353,-0.922,-0.550,-0.776,-0.900,0.051,-0.313,0.745,0.408,0.386,0.279,-0.065,0.092,-0.109,0.022,-0.078,-0.002,-0.053,-0.011,-0.038,-0.015,-0.031,-0.020,-0.028,-0.030,-0.031,-0.060,-0.045,-0.212,-0.081
6994,6810.983,304.055,6803.458,307.680,6815.981,301.400,4.149,6.313,14.373,8.694,6.974,4.139,0.974,-0.216,0.460,-0.867,-0.350,-0.891,-0.896,-0.292,-0.740,0.562,0.170,0.802,0.490,0.102,0.200,-0.138,0.056,-0.114,0.009,-0.076,-0.007,-0.052,-0.014,-0.038,-0.018,-0.032,-0.023,-0.030,-0.035,-0.034,-0.066,-0.048
6995,6818.316,296.718,6813.875,292.347,6815.730,302.810,1.374,6.684,10.810,8.849,6.094,1.726,0.983,-0.175,0.636,-0.764,-0.016,-0.988,-0.673,-0.714,-0.955,-0.001,-0.501,0.647,0.114,0.543,0.255,0.218,0.203,0.047,0.137,-0.019,0.089,-0.041,0.058,-0.047,0.038,-0.047,0.025,-0.047,0.016,-0.047,0.011,-0.048
6996,6804.573,307.475,6816.769,299.054,6816.667,300.890,2.966,4.385,6.121,8.246,8.099,2.588,0.986,-0.161,0.690,-0.716,0.120,-0.985,-0.517,-0.847,-0.924,-0.297,-0.817,0.375,-0.305,0.730,0.245,0.617,0.452,0.182,0.284,-0.093,0.120,-0.127,0.043,-0.099,0.010,-0.071,-0.003,-0.051,-0.009,-0.038,-0.011,-0.032
6997,6807.420,305.049,6814.014,308.565,6805.266,296.904,2.617,6.437,8.406,9.775,9.070,1.806,0.981,-0.186,0.592,-0.797,-0.114,-0.983,-0.775,-0.607,-0.935,0.184,-0.340,0.765,0.306,0.489,0.317,0.078,0.177,-0.053,0.088,-0.070,0.043,-0.062,0.020,-0.051,0.008,-0.042,0.000,-0.036,-0.005,-0.033,-0.008,-0.031
6998,6802.427,295.974,6817.196,304.783,6808.297,303.050,1.947,6.500,14.124,13.284,7.871,2.256,0.973,-0.221,0.436,-0.891,-0.446,-0.875,-0.922,-0.072,-0.375,0.600,0.155,0.398,0.215,0.123,0.154,0.002,0.097,-0.039,0.061,-0.051,0.038,-0.054,0.023,-0.058,0.012,-0.066,-0.002,-0.087,-0.044,-0.156,-0.412,-0.329
6999,6806.692,299.863,6815.072,310.226,6801.888,298.378,2.161,4.091,10.340,13.431,8.460,4.606,0.977,-0.207,0.499,-0.859,-0.319,-0.930,-0.906,-0.305,-0.642,0.528,0.055,0.575,0.275,0.225,0.219,0.015,0.128,-0.059,0.065,-0.071,0.029,-0.064,0.009,-0.055,-0.003,-0.049,-0.012,-0.046,-0.021,-0.047,-0.031,-0.053
7000,6801.931,300.381,6814.775,305.640,6801.923,297.982,3.956,8.589,9.817,11.048,6.795,2.472,0.977,-0.205,0.509,-0.855,-0.298,-0.946,-0.917,-0.368,-0.804,0.545,0.160,0.796,0.422,0.123,0.193,-0.084,0.073,-0.086,0.026,-0.063,0.006,-0.046,-0.002,-0.034,-0.006,-0.027,-0.009,-0.023,-0.012,-0.021,-0.014,-0.021
7001,6809.531,310.314,6808.060,303.961,6803.418,295.861,1.805,8.508,12.662,14.615,5.325,3.716,0.973,-0.221,0.435,-0.892,-0.447,-0.867,-0.900,-0.093,-0.437,0.591,0.166,0.465,0.265,0.122,0.171,-0.027,0.092,-0.062,0.047,-0.063,0.022,-0.058,0.008,-0.054,-0.003,-0.056,-0.015,-0.065,-0.042,-0.096,-0.136,-0.176
7002,6817.388,303.530,6815.492,290.290,6818.614,295.479,3.459,6.032,14.959,10.251,4.720,1.996,0.977,-0.202,0.517,-0.839,-0.258,-0.921,-0.814,-0.393,-0.737,0.345,-0.139,0.639,0.268,0.359,0.272,0.068,0.172,-0.048,0.097,-0.076,0.052,-0.077,0.026,-0.074,0.009,-0.074,-0.006,-0.086,-0.040,-0.133,-0.305,-0.300
7003,6809.025,298.247,6817.431,291.246,6811.970,304.143,3.217,7.323,6.654,14.954,8.148,4.660,0.975,-0.214,0.469,-0.873,-0.368,-0.907,-0.918,-0.252,-0.671,0.580,0.166,0.727,0.450,0.108,0.192,-0.123,0.056,-0.105,0.010,-0.070,-0.005,-0.047,-0.011,-0.035,-0.014,-0.028,-0.017,-0.024,-0.023,-0.025,-0.032,-0.028
7004,6805.515,296.961,6806.791,309.150,6811.883,304.917,3.504,6.433,7.173,11.354,7.834,4.691,0.979,-0.197,0.545,-0.832,-0.220,-0.966,-0.860,-0.481,-0.886,0.360,-0.178,0.861,0.537,0.410,0.333,-0.121,0.094,-0.141,0.017,-0.089,-0.005,-0.055,-0.011,-0.035,-0.013,-0.025,-0.013,-0.018,-0.013,-0.015,-0.014,-0.013
7005,6802.485,307.094,6805.814,298.589,6802.339,304.924,3.968,7.092,11.634,9.070,7.322,1.238,0.979,-0.196,0.548,-0.823,-0.201,-0.966,-0.854,-0.498,-0.887,0.377,-0.075,0.809,0.384,0.285,0.244,-0.012,0.120,-0.065,0.059,-0.062,0.029,-0.052,0.014,-0.043,0.005,-0.038,-0.001,-0.035,-0.005,-0.035,-0.009,-0.037
7006,6802.185,300.906,6801.585,303.513,6817.432,304.106,1.153,9.663,11.058,12.868,9.904,2.099,0.973,-0.224,0.422,-0.897,-0.460,-0.868,-0.984,-0.058,-0.280,0.734,0.242,0.310,0.190,0.057,0.115,-0.015,0.070,-0.034,0.044,-0.038,0.028,-0.039,0.018,-0.040,0.011,-0.043,0.004,-0.051,-0.007,-0.068,-0.024,-0.096
7007,6814.839,309.288,6807.456,307.565,6815.520,302.731,4.829,4.070,13.911,11.198,8.936,1.889,0.974,-0.217,0.457,-0.865,-0.370,-0.896,-0.901,-0.203,-0.557,0.525,0.060,0.580,0.338,0.218,0.234,-0.045,0.105,-0.093,0.041,-0.080,0.013,-0.064,-0.001,-0.054,-0.011,-0.049,-0.020,-0.050,-0.037,-0.061,-0.069,-0.085
7008,6809.132,295.307,6807.147,308.939,6817.923,310.235,1.516,9.305,10.897,8.723,5.220,2.408,0.981,-0.184,0.598,-0.796,-0.113,-0.981,-0.760,-0.595,-0.890,0.168,-0.340,0.676,0.207,0.473,0.279,0.140,0.190,-0.008,0.112,-0.051,0.065,-0.058,0.037,-0.054,0.020,-0.050,0.010,-0.046,0.002,-0.045,-0.003,-0.046
7009,6815.124,301.717,6801.574,305.837,6818.954,292.364,2.798,9.765,8.044,9.787,7.027,1.471,0.981,-0.188,0.582,-0.807,-0.141,-0.977,-0.784,-0.584,-0.963,0.208,-0.271,0.879,0.402,0.389,0.278,0.014,0.139,-0.059,0.069,-0.062,0.035,-0.052,0.017,-0.043,0.007,-0.036,0.001,-0.032,-0.003,-0.029,-0.006,-0.028
7010,6811.245,292.534,6818.616,304.502,6801.216,306.571,3.411,4.975,14.901,11.897,5.215,3.452,0.975,-0.212,0.470,-0.864,-0.340,-0.876,-0.821,-0.283,-0.662,0.415,-0.048,0.647,0.342,0.304,0.283,-0.011,0.142,-0.099,0.059,-0.097,0.019,-0.081,-0.001,-0.069,-0.015,-0.064,-0.031,-0.069,-0.074,-0.100,-0.359,-0.157
7011,6805.906,291.018,6804.838,309.715,6814.031,294.263,4.824,4.646,12.172,14.337,7.116,2.588,0.974,-0.219,0.441,-0.884,-0.416,-0.864,-0.866,-0.156,-0.539,0.518,0.086,0.590,0.362,0.184,0.221,-0.071,0.088,-0.100,0.029,-0.080,0.005,-0.061,-0.007,-0.049,-0.015,-0.044,-0.023,-0.044,-0.040,-0.053,-0.073,-0.074
7012,6815.894,290.464,6810.501,308.159,6807.773,295.444,4.768,4.730,14.302,11.597,8.229,4.616,0.970,-0.232,0.384,-0.901,-0.480,-0.819,-0.921,-0.063,-0.450,0.713,0.351,0.534,0.368,-0.025,0.125,-0.135,0.025,-0.096,-0.005,-0.061,-0.014,-0.042,-0.018,-0.031,-0.021,-0.027,-0.028,-0.026,-0.047,-0.032,-0.105,-0.048
7013,6816.558,291.614,6807.512,308.453,6807.669,299.338,2.927,6.052,6.636,14.053,4.375,3.144,0.982,-0.179,0.618,-0.773,-0.046,-0.971,-0.663,-0.674,-0.915,-0.038,-0.625,0.605,0.073,0.749,0.443,0.286,0.311,-0.046,0.147,-0.114,0.061,-0.101,0.021,-0.079,0.002,-0.062,-0.008,-0.051,-0.014,-0.044,-0.019,-0.043
7014,6804.022,291.565,6802.078,293.901,6808.511,298.508,1.984,9.629,9.111,13.181,9.736,1.813,0.974,-0.217,0.451,-0.883,-0.403,-0.891,-0.953,-0.184,-0.501,0.724,0.267,0.434,0.240,0.068,0.134,-0.028,0.073,-0.045,0.041,-0.045,0.023,-0.041,0.012,-0.039,0.005,-0.038,-0.002,-0.040,-0.010,-0.046,-0.019,-0.057
7015,6818.918,295.302,6818.160,297.854,6802.803,296.417,4.713,6.129,11.527,12.557,4.418,2.251,0.978,-0.201,0.521,-0.842,-0.260,-0.926,-0.819,-0.407,-0.787,0.345,-0.134,0.734,0.367,0.349,0.287,-0.002,0.141,-0.085,0.062,-0.083,0.024,-0.068,0.005,-0.054,-0.005,-0.046,-0.011,-0.041,-0.018,-0.041,-0.026,-0.044
7016,6802.961,290.886,6815.570,310.306,6817.650,295.224,2.868,9.588,6.890,12.966,8.531,1.408,0.977,-0.202,0.518,-0.847,-0.273,-0.934,-0.855,-0.400,-0.823,0.435,0.055,0.784,0.372,0.188,0.204,-0.031,0.100,-0.062,0.050,-0.057,0.025,-0.048,0.012,-0.041,0.004,-0.037,-0.002,-0.035,-0.007,-0.036,-0.012,-0.039
7017,6801.465,298.077,6817.124,296.654,6811.399,305.663,1.132,7.595,11.446,13.739,5.377,2.985,0.977,-0.202,0.521,-0.847,-0.284,-0.945,-0.880,-0.341,-0.657,0.456,-0.015,0.554,0.225,0.253,0.199,0.057,0.133,-0.020,0.084,-0.045,0.053,-0.051,0.034,-0.052,0.021,-0.054,0.012,-0.059,0.002,-0.072,-0.010,-0.093
7018,6805.270,290.140,6806.300,295.975,6818.563,292.791,2.935,9.239,12.028,9.393,4.521,4.508,0.977,-0.204,0.510,-0.853,-0.299,-0.935,-0.874,-0.344,-0.722,0.437,-0.059,0.702,0.400,0.319,0.290,-0.058,0.110,-0.115,0.032,-0.087,0.004,-0.060,-0.007,-0.043,-0.012,-0.033,-0.015,-0.028,-0.019,-0.026,-0.024,-0.027
7019,6810.904,299.960,6817.617,303.879,6818.995,303.214,4.209,4.392,11.465,10.382,9.598,4.098,0.975,-0.214,0.470,-0.865,-0.348,-0.912,-0.934,-0.270,-0.648,0.596,0.133,0.660,0.409,0.175,0.228,-0.102,0.073,-0.114,0.013,-0.078,-0.006,-0.052,-0.013,-0.036,-0.015,-0.028,-0.018,-0.023,-0.021,-0.021,-0.026,-0.021
7020,6817.974,307.593,6808.391,290.843,6807.803,303.069,2.708,5.863,12.879,11.595,5.042,1.086,0.980,-0.191,0.567,-0.814,-0.177,-0.961,-0.794,-0.491,-0.776,0.264,-0.225,0.583,0.162,0.385,0.225,0.143,0.175,0.018,0.119,-0.032,0.080,-0.049,0.054,-0.056,0.038,-0.060,0.027,-0.066,0.017,-0.080,0.008,-0.104
7021,6812.268,303.324,6815.903,300.569,6804.201,290.129,1.864,6.833,10.762,10.868,4.928,3.819,0.980,-0.189,0.577,-0.810,-0.155,-0.971,-0.785,-0.544,-0.869,0.215,-0.314,0.710,0.278,0.490,0.329,0.089,0.189,-0.061,0.091,-0.082,0.041,-0.071,0.016,-0.058,0.003,-0.047,-0.004,-0.041,-0.010,-0.037,-0.014,-0.037
7022,6804.879,293.383,6811.835,297.585,6811.883,297.993,4.445,6.205,6.650,11.922,7.109,4.842,0.979,-0.197,0.543,-0.832,-0.221,-0.959,-0.845,-0.479,-0.877,0.332,-0.240,0.840,0.552,0.523,0.392,-0.167,0.082,-0.169,0.004,-0.094,-0.013,-0.053,-0.015,-0.033,-0.015,-0.022,-0.014,-0.016,-0.014,-0.012,-0.014,-0.010
7023,6810.961,290.089,6813.208,292.647,6808.205,290.523,1.500,8.095,6.886,7.800,8.546,3.904,0.982,-0.179,0.619,-0.779,-0.059,-0.984,-0.694,-0.669,-0.948,-0.011,-0.656,0.720,0.334,0.805,0.454,0.062,0.198,-0.100,0.081,-0.091,0.032,-0.068,0.011,-0.050,0.002,-0.038,-0.004,-0.030,-0.006,-0.025,-0.008,-0.022
7024,6817.716,300.999,6802.226,298.726,6808.140,299.328,4.492,8.906,14.792,13.834,5.759,1.513,0.970,-0.235,0.367,-0.920,-0.557,-0.797,-0.907,0.101,-0.193,0.682,0.276,0.285,0.205,0.019,0.110,-0.045,0.058,-0.053,0.031,-0.051,0.016,-0.049,0.006,-0.051,-0.004,-0.061,-0.026,-0.097,-0.396,-0.313,0.028,0.212
7025,6815.395,302.529,6815.698,292.792,6806.193,303.254,3.950,7.751,11.082,10.797,8.211,1.560,0.976,-0.210,0.487,-0.864,-0.340,-0.931,-0.941,-0.289,-0.687,0.627,0.235,0.643,0.337,0.089,0.164,-0.059,0.073,-0.067,0.032,-0.055,0.013,-0.043,0.004,-0.036,-0.002,-0.031,-0.006,-0.029,-0.011,-0.030,-0.016,-0.033
7026,6816.579,300.216,6812.505,300.620,6816.900,296.459,2.151,8.353,6.484,14.803,7.435,2.255,0.978,-0.198,0.536,-0.832,-0.229,-0.947,-0.834,-0.455,-0.839,0.362,-0.092,0.761,0.354,0.306,0.254,0.008,0.135,-0.062,0.068,-0.067,0.034,-0.060,0.016,-0.052,0.005,-0.047,-0.003,-0.045,-0.011,-0.049,-0.020,-0.057
7027,6816.435,298.836,6802.356,302.564,6815.269,305.863,2.675,8.581,12.797,12.109,5.572,1.690,0.976,-0.209,0.490,-0.865,-0.343,-0.925,-0.918,-0.261,-0.589,0.564,0.106,0.527,0.252,0.175,0.180,0.010,0.108,-0.040,0.064,-0.051,0.038,-0.051,0.022,-0.050,0.011,-0.050,0.003,-0.056,-0.008,-0.070,-0.026,-0.099
7028,6802.724,298.126,6815.384,307.346,6815.943,300.007,3.276,8.139,13.200,7.234,6.894,4.371,0.976,-0.209,0.491,-0.856,-0.309,-0.916,-0.870,-0.351,-0.787,0.453,-0.004,0.857,0.548,0.207,0.239,-0.139,0.068,-0.120,0.013,-0.078,-0.005,-0.052,-0.011,-0.037,-0.014,-0.029,-0.017,-0.025,-0.022,-0.024,-0.029,-0.027
7029,6805.594,303.326,6812.658,290.390,6815.978,308.570,3.569,6.990,13.445,11.665,9.282,4.275,0.970,-0.236,0.366,-0.918,-0.547,-0.814,-0.965,0.069,-0.243,0.813,0.420,0.305,0.239,-0.066,0.082,-0.094,0.023,-0.068,0.001,-0.047,-0.007,-0.035,-0.011,-0.028,-0.015,-0.025,-0.021,-0.026,-0.035,-0.032,-0.067,-0.047
7030,6802.238,290.288,6810.890,295.671,6816.735,305.001,2.118,8.546,14.836,10.689,5.326,2.875,0.975,-0.213,0.468,-0.874,-0.379,-0.894,-0.882,-0.204,-0.550,0.522,0.076,0.530,0.268,0.195,0.201,0.004,0.118,-0.055,0.064,-0.066,0.034,-0.064,0.016,-0.062,0.003,-0.064,-0.012,-0.079,-0.059,-0.139,-0.667,0.041
7031,6803.981,301.432,6811.217,310.147,6816.323,297.032,4.988,4.442,12.697,13.156,5.979,2.809,0.975,-0.213,0.469,-0.866,-0.348,-0.881,-0.835,-0.271,-0.659,0.430,-0.039,0.673,0.395,0.294,0.281,-0.059,0.113,-0.114,0.037,-0.092,0.006,-0.068,-0.007,-0.053,-0.015,-0.045,-0.022,-0.042,-0.034,-0.046,-0.053,-0.057
7032,6804.885,306.322,6806.253,302.139,6817.680,305.602,1.832,6.978,7.395,10.071,8.548,1.543,0.983,-0.177,0.626,-0.773,-0.041,-0.986,-0.689,-0.690,-0.960,0.016,-0.511,0.708,0.200,0.572,0.303,0.168,0.201,0.001,0.119,-0.045,0.069,-0.053,0.040,-0.050,0.024,-0.045,0.013,-0.041,0.006,-0.038,0.001,-0.037
7033,6815.962,307.044,6807.713,295.745,6815.418,307.449,2.974,7.770,14.160,7.156,7.993,3.882,0.975,-0.214,0.469,-0.863,-0.337,-0.897,-0.886,-0.310,-0.759,0.534,0.157,0.809,0.462,0.109,0.199,-0.112,0.068,-0.102,0.020,-0.073,0.001,-0.053,-0.008,-0.041,-0.013,-0.035,-0.019,-0.034,-0.031,-0.039,-0.055,-0.054
7034,6805.099,303.023,6812.951,290.796,6803.434,298.215,3.125,9.712,14.493,11.512,6.640,2.525,0.971,-0.229,0.397,-0.909,-0.510,-0.837,-0.938,0.014,-0.296,0.705,0.285,0.354,0.237,0.029,0.124,-0.054,0.060,-0.061,0.028,-0.054,0.011,-0.048,0.001,-0.045,-0.008,-0.047,-0.021,-0.060,-0.073,-0.114,-0.558,0.471
7035,6812.608,307.357,6818.236,291.944,6809.581,306.362,4.147,4.708,7.203,10.573,9.530,4.885,0.978,-0.199,0.538,-0.835,-0.235,-0.962,-0.877,-0.445,-0.805,0.408,-0.130,0.716,0.364,0.429,0.385,-0.026,0.136,-0.158,0.022,-0.108,-0.008,-0.064,-0.015,-0.040,-0.016,-0.027,-0.016,-0.019,-0.016,-0.015,-0.017,-0.013
7036,6805.574,301.775,6802.965,294.684,6815.758,303.003,3.980,9.248,7.598,13.474,9.224,4.995,0.971,-0.230,0.397,-0.910,-0.506,-0.846,-0.963,-0.033,-0.461,0.804,0.557,0.502,0.292,-0.145,0.062,-0.122,0.006,-0.069,-0.008,-0.041,-0.011,-0.027,-0.012,-0.019,-0.013,-0.015,-0.014,-0.013,-0.017,-0.012,-0.022,-0.013
7037,6810.869,307.480,6817.207,308.287,6803.554,291.625,2.563,5.171,12.895,7.362,4.468,3.991,0.982,-0.180,0.611,-0.776,-0.056,-0.957,-0.643,-0.649,-0.867,-0.059,-0.640,0.527,-0.031,0.760,0.453,0.379,0.366,-0.037,0.169,-0.135,0.064,-0.118,0.018,-0.090,-0.002,-0.069,-0.013,-0.056,-0.020,-0.049,-0.026,-0.048
7038,6806.283,305.232,6809.684,299.451,6803.908,291.710,3.638,4.648,7.418,9.132,6.001,4.043,0.984,-0.170,0.653,-0.750,0.029,-0.985,-0.604,-0.767,-0.956,-0.170,-0.777,0.542,-0.090,0.872,0.537,0.466,0.423,-0.092,0.146,-0.172,0.034,-0.118,-0.001,-0.074,-0.011,-0.048,-0.014,-0.032,-0.014,-0.023,-0.014,-0.019
7039,6808.108,308.576,6817.269,299.878,6807.359,295.347,1.074,4.304,9.414,9.178,5.323,2.504,0.986,-0.157,0.701,-0.706,0.140,-0.979,-0.483,-0.850,-0.891,-0.331,-0.807,0.338,-0.273,0.660,0.160,0.481,0.264,0.210,0.220,0.049,0.155,-0.023,0.103,-0.049,0.067,-0.056,0.044,-0.056,0.028,-0.054,0.019,-0.052
7040,6811.998,294.812,6813.893,308.747,6802.716,305.506,2.232,4.095,8.572,10.824,5.253,4.583,0.983,-0.173,0.640,-0.760,-0.005,-0.980,-0.629,-0.720,-0.928,-0.106,-0.682,0.571,0.011,0.751,0.400,0.338,0.323,0.002,0.170,-0.098,0.075,-0.099,0.028,-0.079,0.005,-0.060,-0.005,-0.047,-0.011,-0.037,-0.013,-0.033
7041,6804.968,292.431,6808.795,297.824,6812.761,309.985,4.997,9.013,10.087,14.063,7.489,3.233,0.971,-0.232,0.382,-0.917,-0.531,-0.828,-0.964,0.015,-0.347,0.844,0.491,0.338,0.241,-0.091,0.073,-0.096,0.018,-0.065,0.000,-0.043,-0.007,-0.031,-0.010,-0.024,-0.012,-0.020,-0.016,-0.020,-0.023,-0.021,-0.034,-0.026
7042,6803.136,291.698,6814.519,306.175,6811.433,293.035,1.366,5.505,11.787,7.282,5.006,1.707,0.985,-0.162,0.680,-0.721,0.099,-0.972,-0.516,-0.808,-0.887,-0.271,-0.759,0.382,-0.213,0.653,0.185,0.446,0.263,0.184,0.214,0.037,0.151,-0.027,0.103,-0.052,0.070,-0.060,0.048,-0.063,0.033,-0.064,0.024,-0.067
7043,6816.429,291.675,6812.729,301.567,6805.337,299.884,3.409,8.318,14.899,8.611,9.551,4.438,0.969,-0.236,0.365,-0.911,-0.522,-0.808,-0.956,0.001,-0.361,0.862,0.508,0.340,0.248,-0.097,0.076,-0.102,0.019,-0.070,-0.001,-0.048,-0.008,-0.036,-0.013,-0.029,-0.018,-0.028,-0.027,-0.031,-0.062,-0.049,-0.433,0.033
7044,6806.583,294.647,6815.146,303.769,6818.498,309.161,2.417,8.283,9.792,7.717,9.687,3.864,0.978,-0.202,0.520,-0.844,-0.261,-0.941,-0.860,-0.428,-0.882,0.407,-0.004,0.947,0.520,0.176,0.223,-0.104,0.078,-0.098,0.025,-0.069,0.005,-0.048,-0.003,-0.035,-0.007,-0.027,-0.010,-0.023,-0.012,-0.020,-0.014,-0.019
7045,6816.793,298.868,6805.323,292.780,6818.799,308.892,2.098,5.419,6.330,8.256,4.479,3.870,0.987,-0.150,0.727,-0.681,0.210,-0.969,-0.385,-0.909,-0.844,-0.505,-0.973,0.123,-0.636,0.731,0.115,0.886,0.565,0.330,0.372,-0.080,0.161,-0.141,0.061,-0.113,0.019,-0.081,0.001,-0.057,-0.007,-0.041,-0.009,-0.033
7046,6815.436,303.910,6815.421,305.724,6816.085,302.230,2.437,7.510,7.868,9.889,9.069,4.795,0.978,-0.200,0.532,-0.841,-0.250,-0.959,-0.879,-0.442,-0.878,0.422,-0.029,0.908,0.522,0.222,0.241,-0.108,0.080,-0.105,0.023,-0.072,0.002,-0.049,-0.005,-0.034,-0.009,-0.025,-0.010,-0.020,-0.012,-0.017,-0.013,-0.016
7047,6802.038,293.617,6817.099,307.817,6806.279,294.150,1.816,6.729,13.306,8.649,5.523,1.231,0.982,-0.182,0.604,-0.784,-0.080,-0.973,-0.722,-0.627,-0.888,0.116,-0.371,0.617,0.122,0.465,0.229,0.195,0.190,0.048,0.137,-0.015,0.096,-0.040,0.068,-0.051,0.050,-0.057,0.037,-0.064,0.028,-0.077,0.021,-0.097
7048,6810.717,294.335,6808.520,298.778,6804.690,304.142,3.189,4.258,12.543,8.477,9.304,2.100,0.978,-0.196,0.549,-0.811,-0.169,-0.957,-0.826,-0.530,-0.866,0.325,-0.187,0.711,0.288,0.412,0.304,0.072,0.181,-0.062,0.089,-0.083,0.040,-0.074,0.015,-0.062,0.002,-0.053,-0.007,-0.048,-0.015,-0.047,-0.022,-0.050
7049,6817.217,303.517,6811.107,298.794,6813.069,294.093,2.760,4.419,13.394,11.875,5.341,2.225,0.979,-0.195,0.548,-0.822,-0.205,-0.938,-0.774,-0.454,-0.750,0.241,-0.263,0.578,0.162,0.438,0.275,0.162,0.214,-0.006,0.132,-0.066,0.075,-0.079,0.040,-0.078,0.019,-0.075,0.003,-0.077,-0.013,-0.088,-0.034,-0.111
7050,6813.479,303.439,6810.541,296.606,6807.991,296.139,4.701,6.313,13.040,9.347,7.137,2.451,0.976,-0.209,0.494,-0.852,-0.298,-0.927,-0.899,-0.363,-0.789,0.515,0.094,0.801,0.454,0.168,0.220,-0.094,0.081,-0.100,0.026,-0.073,0.004,-0.053,-0.005,-0.040,-0.010,-0.033,-0.014,-0.030,-0.020,-0.030,-0.027,-0.034
7051,6818.692,292.477,6807.787,290.294,6806.157,295.201,2.646,8.137,7.206,8.658,8.497,4.711,0.980,-0.193,0.564,-0.820,-0.183,-0.974,-0.823,-0.531,-0.928,0.258,-0.328,0.911,0.617,0.480,0.335,-0.131,0.097,-0.133,0.023,-0.085,0.000,-0.053,-0.007,-0.035,-0.010,-0.025,-0.010,-0.019,-0.011,-0.015,-0.011,-0.013
